nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT05356325,2022-04-27,"October 18, 2021",June 2023,"December 31, 2022",2021-12-30,NA,Observational [Patient Registry],NA,401,Unknown status,The Role of FGF23 on the Induction of Cardiovascular Damage in Anemia With an Without Chronic Kidney Disease,FGF23 and Cardiovascular Damage in Anemia With an Without Chronic Kidney Disease.
NCT05358509,2023-11-28,"March 15, 2021","June 30, 2024","January 31, 2024",2022-04-15,NA,Interventional,Phase 4,4368,"Active, not recruiting",Reducing Anemia in Pregnancy in India: the RAPIDIRON Trial,Reducing Anemia in Pregnancy in India: the RAPIDIRON Trial
NCT05423249,2024-04-15,"August 12, 2022","June 15, 2024","June 15, 2024",2022-05-19,NA,Interventional,Not Applicable,150,Recruiting,Treatment of Non-Anemic Iron Deficiency in Pregnancy: a Double-Blind Randomized Control Trial,Treatment of Non-Anemic Iron Deficiency in Pregnancy
NCT05462704,2023-12-14,"January 17, 2023","March 30, 2027","March 30, 2027",2022-05-15,NA,Interventional,Phase 3,746,Recruiting,Double-blind Placebo-controlled Multicenter Randomized Trial of Intravenous Versus Oral Iron for Treating Iron-Deficiency Anemia in Pregnancy,Intravenous Versus Oral Iron for Treating Iron-Deficiency Anemia in Pregnancy
NCT05479799,2022-07-27,"January 4, 2019","June 30, 2019","June 30, 2019",2022-07-27,NA,Observational,NA,383,Completed,Prevalence and Determinants of Anemia During the Third Trimester of Pregnancy,Prevalence and Determinants of Anemia During the Third Trimester of Pregnancy
NCT05496400,2022-08-10,"July 1, 2021","August 1, 2022","February 1, 2022",2022-08-09,NA,Observational,NA,72,Completed,Effect of Anemia of Prematurity and Its Treatment on Hemodynamics of Preterm Infants,Anemia of Prematurity and Hemodynamics
NCT05504863,2023-11-28,"October 11, 2022",January 2026,January 2025,2022-07-20,NA,Observational,NA,538,"Active, not recruiting",Effect of Iron Supplementation During Pregnancy on Neurodevelopmental Status of Babies,RAPIDIRON Trial Follow-up Study: RAPIDIRON-KIDS Study
NCT05515367,2023-12-19,"April 20, 2023","August 30, 2025","May 31, 2024",2022-08-23,NA,Interventional,Phase 4,1004,Recruiting,"A Phase 4,52 Week, Single Arm,Multicentre Post Marketing Surveillance to Evaluate the Safety of Desidustat for the Treatment of Anemia in Subjects With Chronic Kidney Disease (CKD).",A Post Marketing Surveillance to Evaluate the Safety of Desidustat for the Treatment of Anemia in Subjects With Chronic Kidney Disease (CKD).(Real World Evidence Study)
NCT05543499,2023-05-09,"October 1, 2022","December 1, 2027","December 1, 2027",2022-09-14,NA,Observational [Patient Registry],NA,1200,Recruiting,Database: Standardized Prenatal Management and Perinatal Outcome of Complicated Monochorionic Pregnancies,Database of Monochorionic Pregnancies
NCT05545527,2023-11-28,"February 21, 2023",February 2025,December 2023,2022-09-14,NA,Observational,NA,184,"Active, not recruiting",Neuroimaging Ancillary Study of the IV Iron RAPIDIRON Trial,Neuroimaging Ancillary Study
NCT05576207,2023-08-12,"October 15, 2022","March 31, 2025","June 30, 2024",2022-10-05,NA,Interventional,Not Applicable,2120,Recruiting,Balanced Energy and Protein (BEP) Supplementation Research in Bangladesh (JiVitA-BEP IR),BEP Supplementation Research in Bangladesh (JiVitA-BEP-IR)
NCT05585645,2023-01-04,"August 8, 2019","December 31, 2022","November 30, 2022",2022-10-14,NA,Interventional,Phase 3,214,"Active, not recruiting","A Multicenter, Double-blind, Randomized, Parallel Comparative Study of Efficacy and Safety of Nanogen's Darbepoetin Alfa With Aranesp® (Amgen) in the Treatment of Anemia in Chronic Kidney Disease Patients on Dialysis",A Study to Compare Efficacy and Safety of Nanogen's Darbepoetin Alfa With Aranesp® (Amgen) in the Treatment of Anemia in Chronic Kidney Disease Patients on Dialysis (CKD)
NCT05590260,2023-12-04,"May 30, 2023","December 1, 2025","October 1, 2025",2022-09-29,NA,Interventional,Phase 3,4800,Recruiting,Prevention of Iron Deficiency Anemia Post-delivery (PRIORITY Trial): A Randomized Controlled Trial of the Global Network for Women's and Children's Health Research,Prevention of Iron Deficiency Anemia Post-delivery
NCT05598515,2024-01-11,"November 11, 2022",October 2025,October 2025,2022-10-25,NA,Interventional,Not Applicable,10,Recruiting,Single Arm Prospective Trial of Time-restricted Feeding to Reduce Inflammation in Fanconi Anemia,Time-restricted Feeding to Reduce Inflammation in Fanconi Anemia
NCT05644964,2024-03-05,"February 17, 2021","June 1, 2023","February 1, 2023",2022-12-01,NA,Observational [Patient Registry],NA,80,Completed,The Effect of Anemia in Adolescent and Advanced Age Pregnancies on the Tissue of the Placenta,The Effect of Anemia in Adolescent and Advanced Age Pregnancies
NCT05657821,2022-12-11,"October 25, 2022","August 25, 2023","January 25, 2023",2022-12-11,NA,Interventional,Early Phase 1,70,Recruiting,THE EFFECT OF PUMPKIN SEED EXTRACT CAPSULES (Cucurbita Moschata Durch) ON NUTRITIONAL STATUS AND HAEMOGLOBIN LEVEL IN PREGNANT WOMEN TO PREVENTION STUNTING ; A PROTOCOL OF RANDOMIZED CONTROLLED TRIAL STUDY,The Effect Of Pumpkin Seed Extract Capsules On Nutritional Status and Haemoglobin Level in Pregnant Women.
NCT05687149,2024-04-06,"March 23, 2023","December 31, 2035","December 31, 2035",2023-01-14,NA,Observational,NA,200,Recruiting,Defining the Natural History of Squamous Cell Carcinoma in Fanconi Anemia,Defining the Natural History of Squamous Cell Carcinoma in Fanconi Anemia
NCT05691257,2023-01-18,"February 1, 2023","December 1, 2023","August 1, 2023",2022-12-28,NA,Interventional,Phase 4,300,Not yet recruiting,Study of the Safety and Efficacy of Roxadustat in the Treatment of Heart Failure With Chronic Kidney Disease and Anemia,Study of the Safety and Efficacy of Roxadustat in the Treatment of Heart Failure With Chronic Kidney Disease and Anemia
NCT05699109,2023-01-24,"January 1, 2021","September 30, 2021","September 30, 2021",2023-01-14,NA,Observational,NA,127,Completed,Short Versus Long-Acting Erythropoiesis Stimulating Agents for Anemia Management in Egyptian Hemodialysis Patients,Erythropoiesis Stimulating Agents for Anemia Management in Egyptian Hemodialysis Patients
NCT05725278,2023-02-02,"February 15, 2021","March 20, 2022","May 17, 2021",2023-01-12,NA,Interventional,Not Applicable,1708,Completed,Health Impact Evaluation of Triggerise's Tiko Platform,Impact Evaluation of Triggerise's Tiko Platform
NCT05737862,2023-03-06,"April 1, 2022","July 30, 2022","June 30, 2022",2023-02-10,NA,Interventional,Phase 3,60,Completed,Effect of Moringa Oleifera Leaf Capsul on Hemoglobin Levels in Anemia: A Pilot Study,Effect of Moringa Oleifera Leaf on Hemoglobin Levels in Anemia
NCT05739097,2023-02-20,"January 1, 2022","February 28, 2025","December 31, 2024",2023-01-27,NA,Observational,NA,2000,"Active, not recruiting",Prospective Study on Feto-maternal outcoMe In aNemIc womEn : MINNIE Study,Prospective Study on Feto-maternal outcoMe In aNemIc womEn
NCT05745883,2024-03-29,"April 4, 2023",May 2025,September 2024,2023-02-16,NA,Interventional,Phase 1,32,Recruiting,"A Phase 1b Multicenter, Randomized, Double-Blind, Placebo-Controlled Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of DISC-0974 in Participants With Non-Dialysis Dependent Chronic Kidney Disease and Anemia","Study of DISC-0974 to Assess the Safety, Tolerability, PK and PD of DISC-0974 in Participants With CKD and Anemia"
NCT05752955,2023-02-21,"June 6, 2022",December 2024,June 2024,2022-12-21,NA,Interventional,Not Applicable,3240,Recruiting,A Cluster-randomised Trial of a Complex Intervention to Reduce Anaemia and Cardiometabolic Risk During Pregnancy and in the First Year Following Birth in Women Living in Rural India (SMART Health Pregnancy 2),SMART Health Pregnancy 2 - Intervention to Reduce Anaemia and Cardiometabolic Risk During Pregnancy and in the First Year Following Birth
NCT05804071,2023-04-06,"March 28, 2023",January 2025,January 2024,2023-03-02,NA,Interventional,Phase 4,452,Recruiting,"Analysis of the Effect of Different Doses, Frequencies and Ways of Iron Supplements on Iron Deficiency Anemia in Pregnancy: a Randomized , Single Centered，Controlled, Single-blind Trial",Analysis of the Effect of Iron Supplements on Iron Deficiency Anemia in Pregnancy
NCT05832840,2023-11-16,"April 17, 2023","July 4, 2023","June 13, 2023",2023-04-16,NA,Observational,NA,503,Completed,Validation of a Survey Instrument for Screening of Pre-Pregnant Women - The PREPSA SCALE,Survey Tool for Screening of Anemia in Women Before Pregnancy
NCT05900635,2023-06-10,"October 1, 2022",September 2023,June 2023,2023-02-04,NA,Interventional,Phase 4,60,Recruiting,Effect of Adding Lactoferrin to Oral Iron Supplementation for the Treatment of Iron Deficiency Anemia in Chronic Kidney Disease Patients,Effect of Adding Lactoferrin on Oral Iron on Anemia in Chronic Kidney Disease Patients
NCT05910853,2023-11-20,"May 24, 2023","December 31, 2023","December 31, 2023",2023-06-08,NA,Observational,NA,8,Recruiting,Whole Blood Biospecimen Collection for Subjects With Fanconi Anemia,Whole Blood Biospecimen Collection for Subjects With Fanconi Anemia
NCT05921968,2023-07-18,"July 30, 2023","April 1, 2024","January 1, 2024",2023-06-19,NA,Interventional,Phase 4,100,Not yet recruiting,Evaluation of the Effect of Lactoferrin Versus Intravenous Iron Sucrose in Treatment of Iron Deficiency Anemia During Pregnancy,Effect of Lactoferrin Versus Intravenous Iron Sucrose in Treatment of Anemia
NCT05951192,2023-10-19,"July 1, 2023",November 2023,November 2023,2023-06-02,NA,Interventional,Phase 4,161,"Active, not recruiting",A Prospective Interventional Study Assessing the Clinical and Operational Effectiveness of Transitioning From Mircera to Daprodustat for the Treatment of Anemia in End Stage Kidney Disease,A Prospective Interventional Study Assessing the Clinical and Operational Effectiveness of Transitioning From Mircera to Daprodustat for the Treatment of Anemia in End Stage Kidney Disease
NCT05970172,2024-04-12,"January 16, 2024","June 30, 2026","November 30, 2025",2023-07-25,NA,Interventional,Phase 3,100,Recruiting,"A Phase 3, Open-label, Uncontrolled Study to Evaluate the Activity, Safety, Pharmacokinetics and Pharmacodynamics of Roxadustat for the Treatment of Anemia in Pediatric Participants With Chronic Kidney Disease",A Study of Roxadustat to Treat Anemia in Children and Teenagers With Chronic Kidney Disease
NCT05975125,2023-07-27,"June 28, 2023","June 27, 2024","June 27, 2024",2023-07-27,NA,Interventional,Not Applicable,100,Recruiting,The Effect of Vitamin C for Iron Supplementation During Pregnancy With Risk of Anemia,The Effect of Vitamin C for Iron Supplementation During Pregnancy With Risk of Anemia
NCT05977686,2024-02-18,April 2024,September 2025,September 2025,2023-07-28,NA,Observational,NA,200,Not yet recruiting,Point-of-Care Hemoglobin Testing in Pregnant Patients,Hemoglobin Testing in Pregnant Patients
NCT06016036,2023-08-23,"December 8, 2020","February 21, 2022","October 8, 2021",2023-08-23,NA,Interventional,Phase 3,216,Completed,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase III Clinical Study of SAL-0951 Tablets in the Treatment of Renal Anemia in Non-dialysis Chronic Kidney Disease",SAL-0951 Tablets in the Treatment of Renal Anemia in Non-dialysis Chronic Kidney Disease
NCT06045052,2023-09-20,"December 2, 2020","August 29, 2023","June 19, 2023",2023-09-13,NA,Interventional,Phase 2,8,Completed,"An Open-label, Phase II Study to Assess the Efficacy and Safety of Eltrombopag for the Treatment of Children and Adolescents With Fanconi Anemia.",Eltrombopag for Treatment of Fanconi Anemia
NCT06061393,2023-10-04,"October 30, 2023","September 20, 2025","September 20, 2025",2023-09-24,NA,Interventional,Phase 4,200,Not yet recruiting,Comparison Between Outcomes of Pregnant Women Treated With Ferinject vs. Venofer for Iron Deficiency Anemia (Hb<9),Comparison Between Outcomes of Pregnant Women Treated With Ferinject vs. Venofer for Iron Deficiency Anemia
NCT06079918,2024-03-14,September 2024,September 2025,June 2025,2023-07-25,NA,Interventional,Phase 3,6381,Not yet recruiting,"Individually Randomized Trial of Higher-dose Iron (60 mg, 45 mg) Compared to Low-dose Iron (30 mg) in Multiple Micronutrient Supplements in Pregnancy on Moderate and Severe Maternal Anemia",Multiple Micronutrient Supplementation for Maternal Anemia Prevention in Tanzania
NCT06115421,2024-01-31,"May 24, 2023",May 2024,March 2024,2023-10-15,NA,Interventional,Phase 4,72,Recruiting,Effect of Low Doses of Hypoxia-inducible Factor- Prolyl Hydroxylase Enzyme Inhibitor Plus Iron in the Treatment of Anemia in Dialysis-dependent Chronic Kidney Disease Patients,Effect of Low Doses of Hypoxia-inducible Factor- Prolyl Hydroxylase Enzyme Inhibitor Plus Iron in the Treatment of Anemia in Dialysis-dependent Chronic Kidney Disease Patients
NCT06125860,2023-11-05,"August 7, 2023","November 30, 2025","August 31, 2025",2023-10-31,NA,Interventional,Not Applicable,5400,Recruiting,"Targeting Strategies of Antenatal Balanced Energy and Protein Supplementation in Addis Ababa, Ethiopia",BEP Targeting Strategies in Ethiopia
NCT06138262,2023-11-15,"January 1, 2023","October 30, 2023","May 30, 2023",2023-11-04,NA,Interventional,Not Applicable,100,Completed,Effectiveness of Preconception Nutrition Education for Prospective Brides to Prevent Anemia and Chronic Energy Deficiency During Pregnancy.,Preconception Nutrition Education Intervention for Prospective Brides
NCT06176105,2023-12-18,"October 1, 2019","October 1, 2020","October 1, 2020",2023-11-22,NA,Observational,NA,101000,Completed,Mortality After Transfusion of Ever-pregnant Donor Red Blood Cells,Mortality After Transfusion of Ever-pregnant Donor Red Blood Cells
NCT06201910,2024-03-04,"October 1, 2023","August 1, 2024","May 1, 2024",2024-01-02,NA,Observational,NA,500,Recruiting,Retrospective Evaluation of Peripartum Blood Loss and Postpartum Anaemia With Respect to Fetal Macrosomia and Gemini,Evaluation of Peripartum Blood Loss and Postpartum Anaemia in Macrosomia & Gemini
NCT06220461,2024-03-01,"March 11, 2024","July 31, 2028","July 31, 2027",2024-01-10,NA,Interventional,Not Applicable,90,Not yet recruiting,Folic Acid Supplementation to Reduce the Severity of Anemia and Blood Transfusions in Extremely Preterm Infants,Folic Acid Supplementation to Reduce Anemia in Extremely Preterm Infants
NCT06234332,2024-01-23,"February 1, 2024","December 31, 2043","December 31, 2026",2024-01-23,NA,Observational,NA,2800,Not yet recruiting,Peking University Birth Cohort in Weifang,Peking University Birth Cohort in Weifang (PKUBC-WF)
NCT06252103,2024-02-07,"May 30, 2023","December 30, 2023","November 30, 2023",2024-01-22,NA,Interventional,Phase 4,40,Completed,Lactoferrin With Ferrous Gluconate Versus Ferrous Gluconate in Treatment of Iron Deficiency Anemia During Pregnancy,Lactoferrin With Ferrous Gluconate Versus Ferrous Gluconate in Treatment of Iron Deficiency Anemia During Pregnancy
NCT06261398,2024-02-26,"February 26, 2024",March 2028,September 2027,2024-01-31,NA,Interventional,Not Applicable,550,Recruiting,"Better Birth Outcomes and Experiences Through Technology, Education, and Reporting (BETTER)","Better Birth Outcomes Through Technology, Education, and Reporting"
NCT06312644,2024-03-09,"March 29, 2024","October 21, 2033","October 21, 2033",2024-03-09,NA,Observational [Patient Registry],NA,300,Not yet recruiting,Observational Study of Ultomiris® (Ravulizumab) Safety in Pregnancy,Study of Ultomiris® (Ravulizumab) Safety in Pregnancy
NCT06366698,2024-04-10,"November 21, 2023","December 30, 2025","December 30, 2025",2024-04-08,NA,Interventional,Phase 3,900,Recruiting,Randomized Control Trial: Intravenous Iron Versus Oral Iron for the Treatment of Iron Deficiency Anemia in Pregnancy,Intravenous Iron Versus Oral Iron for the Treatment of Iron Deficiency Anemia
