nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT02971007,2018-10-04,November 2016,May 2017,May 2017,2016-11-10,2018-09-07,Interventional,Phase 2,137,Completed,"A Multi-Center Randomized Study to Evaluate the Safety, Tolerability, and Efficacy of Oral Encochleated Amphotericin B (CAMB/MAT2203) Compared With Oral Fluconazole in the Treatment of Moderate to Severe Vulvovaginal Candidiasis (VVC)",Safety and Efficacy of Oral Encochleated Amphotericin B (CAMB/MAT2203) in the Treatment of Vulvovaginal Candidiasis (VVC)
NCT02972151,2016-11-21,November 2016,December 2018,December 2018,2016-11-17,NA,Interventional,Phase 2,175,Unknown status,Clinical Promotion Research of Complex Treatment With TCM to Diagnosis and Treatment on Different Syndrome Types of Pelvic Inflammatory Disease Sequelae,Clinical Research of TCM on Pelvic Inflammatory Disease Sequelae
NCT02986802,2021-08-23,"March 14, 2017","February 28, 2021","October 15, 2019",2016-12-06,2021-06-28,Observational,NA,89132,Completed,Comparative Effectiveness of Treatment Options for Genital Herpes Infection in Pregnant Women to Reduce Adverse Pregnancy Outcomes,Comparative Effectiveness of Treatment Options for Genital Herpes Infection to Reduce Adverse Pregnancy Outcomes
NCT02993185,2021-05-21,"October 1, 2016","December 31, 2020","December 31, 2020",2016-11-28,NA,Interventional,Not Applicable,808,Completed,An Integrated Group-Individual Curriculum to Prevent Teen Pregnancy,"Making Healthy Decisions: A Trial Evaluating the ""Your Move"" Teen Pregnancy-prevention Intervention"
NCT02996981,2022-10-19,"November 21, 2016",December 2017,"July 14, 2017",2016-12-15,2022-10-19,Observational,NA,167,Completed,Do Cranberry Juice Capsules Reduce the Risk of Urinary Tract Infections in Patients With Indwelling Urinary Catheters Following Urogynecologic Surgery?,Cranberry Effect on Urinary Tract Infections
NCT03005353,2020-06-07,"March 1, 2018","January 31, 2020","October 31, 2019",2016-12-23,NA,Interventional,Phase 2/Phase 3,100,Completed,Randomized Clinical Trial for Treatment of Candidal Vulvovaginitis Using Cumin Seed Extract Vaginal Suppositories.,Treatment of Candidal Vulvovaginitis Using Cumin Seed Extract Vaginal Suppositories.
NCT03008421,2020-12-05,"June 1, 2018","December 16, 2019","December 16, 2019",2016-12-27,NA,Interventional,Not Applicable,1058,Completed,Oral Probiotics to Reduce Vaginal Group B Streptococcal Colonization in Late Pregnancy: A Randomized Placebo-controlled Double-blinded Trial,Oral Probiotics to Reduce Vaginal Group B Streptococcal Colonization in Late Pregnancy
NCT03009968,2018-03-15,"March 17, 2017","February 1, 2018","January 1, 2018",2017-01-02,NA,Interventional,Not Applicable,150,Completed,Reducing Postoperative Catheterization After Urogynecology Surgery: A Randomized Trial,Reducing Postoperative Catheterization
NCT03019172,2017-11-27,"March 5, 2017","September 30, 2017","July 30, 2017",2017-01-10,NA,Interventional,Not Applicable,40,Completed,"Safety, and Effectiveness of Lactobacillus Reuteri for the Treatment of Urinary Tract Infections in Women: A Pilot Randomized Clinical Trial (RCT)",Clinical Trial of L. Reuteri in Urinary Tract Infections in Non Pregnant Women
NCT03019874,2021-02-15,January 2017,February 2019,December 2018,2017-01-02,NA,Observational,NA,23,Completed,Observational Study With Mode of Action-Analysis of Cystorenal Cranberry Extract in Patients With Recurrent Urinary Tract Infections,Observational Study With Mode of Action-Analysis of Cystorenal Cranberry Extract in Patients With Recurrent Urinary Tract Infections
NCT03032003,2017-01-23,"February 15, 2017","May 31, 2018","March 31, 2018",2017-01-13,NA,Interventional,Not Applicable,160,Unknown status,"Prophylactic Use of Cranberries in Recurrent Bacterial Cystitis in Women: A Randomized, Comparative, Study.",Prophylactic Use of Cranberries in Recurrent Bacterial Cystitis in Women
NCT03042273,2020-03-16,"May 15, 2017","December 31, 2019","December 31, 2019",2017-02-01,NA,Interventional,Phase 2,150,Completed,"A Randomised, Double-blind, Placebo Controlled Study to Investigate the Efficacy and Safety of High Strength Cranberry (Pacran®) in Women With Recurrent Urinary Tract Infections (Cystitis)",High Strength Cranberry Supplementation for Prevention of Recurrent Urinary Tract Infection
NCT03045809,2019-07-31,"July 5, 2016","August 6, 2018","March 14, 2017",2017-02-02,2019-04-26,Observational,NA,705,Completed,Improving HIV Prevention and Sexual and Reproductive Health Care in High Risk Women in Rwanda Using Lessons Learnt From Previous Rinda Ubuzima Projects,Women's Improvement of Sexual Health (WISH) Demonstration Project
NCT03050515,2020-06-17,"February 5, 2018","February 23, 2020","June 30, 2019",2017-02-03,NA,Interventional,Early Phase 1,12,Completed,Fecal Microbiota Transplantation for the Treatment of Recurrent Urinary Tract,Fecal Microbiota Transplantation for the Treatment of Recurrent Urinary Tract Infections
NCT03055130,2017-02-15,July 2015,July 2017,May 2017,2017-02-08,NA,Observational [Patient Registry],NA,160,Unknown status,HPV Infection and Cervical Neoplasm in Women With Inflammatory Bowel Disease: a Cross-sectional Study,HPV Infection and Cervical Neoplasm in Women With Inflammatory Bowel Disease: a Cross-sectional Study
NCT03064789,2021-02-10,"December 29, 2016","June 30, 2019","March 30, 2019",2017-02-10,NA,Observational,NA,43,Completed,Estudio epidemiológico de la evolución clínica y microbiológica en Pacientes Tratadas Por un Episodio Agudo de Candidiasis Vulvovaginal,Epidemiological Study in Subjects With Vulvovaginal Candidiases
NCT03077711,2020-01-10,June 2016,"June 21, 2019","June 21, 2019",2017-02-27,2019-12-12,Interventional,Phase 4,92,Completed,Methenamine Hippurate Versus Trimethoprim in the Prevention of Recurrent UTIs,Methenamine Hippurate Versus Trimethoprim in the Prevention of Recurrent UTIs
NCT03080389,2018-08-30,"July 1, 2017","August 1, 2018","August 1, 2018",2016-12-20,NA,Observational,NA,16,Terminated,Are Extended Urine Cultures More Sensitive Than Standard Urine Cultures in Diagnosing Urinary Tract Infections in Patients With Urgency and Frequency?,Sensitivity of Extended Cultures in Diagnosing Urinary Tract Infections
NCT03091777,2020-01-02,"March 10, 2017","March 27, 2018","November 15, 2017",2017-03-21,2019-08-01,Interventional,Phase 3,871,Completed,"A Multicenter, Randomized, Double-Blind, Vehicle Controlled Study Evaluating the Therapeutic Equivalence and Safety of GDC-229 (Investigational Metronidazole 0.75% Vaginal Gel) and Metronidazole 0.75% Vaginal Gel in the Treatment of Bacterial Vaginosis",Study Evaluating the Equivalence of GDC-229 and Metronidazole Vaginal Gel 0.75% in the Treatment of Bacterial Vaginosis
NCT03093194,2017-04-03,"April 10, 2017","April 30, 2020","April 30, 2019",2017-03-12,NA,Interventional,Not Applicable,1040,Unknown status,Vaginal Antimicrobacterial Preparation Before Cesarean Secation for Endometritis Prevention,Vaginal Antimicrobacterial Preparation Before Cesarean Secation for Endometritis Prevention
NCT03099863,2021-12-01,April 2016,June 2020,June 2020,2017-03-23,2021-10-18,Interventional,Phase 4,242,Completed,Cytoscopic Antibiotic Irrigant to Reduce Postoperative Urinary Infection: A Randomized Controlled Study,Cytoscopic Antibiotic Irrigant to Reduce Postoperative Urinary Tract Infection
NCT03101371,2020-03-06,"October 10, 2017","February 15, 2019","February 15, 2019",2017-03-30,2020-02-03,Interventional,Phase 2,99,Completed,Reducing Urinary Tract Infection Rates Using a Controlled Aseptic Protocol for Catheter Insertion,Reducing Urinary Tract Infection Rates Using a Controlled Aseptic Protocol for Catheter Insertion
NCT03108079,2017-04-10,April 2017,June 2017,May 2017,2017-03-30,NA,Interventional,Not Applicable,3,Unknown status,Bladder Morphology Using 2 Different Catheter Designs Foley Catheter vs. Cystosure Urinary Access System,Bladder Morphology Using 2 Different Catheter Designs
NCT03122704,2017-04-17,October 2015,September 2016,August 2016,2015-10-21,NA,Interventional,Not Applicable,0,Withdrawn,Prevalence of Group B Streptococcus Infection in Pregnant Women Conceived Through IVF Diagnosed With Preterm Labor.,Group B Streptococcus (GBS) Infection and in Preterm Labor Women Conceived Through IVF
NCT03127280,2018-01-26,"November 4, 2014","January 14, 2018","January 1, 2018",2017-04-13,NA,Interventional,Not Applicable,200,Completed,Can Investigators Reduce Urinary Catheter Use and Lower Urinary Tract Infection Among Women Undergoing Benign Gynecologic Surgery?,Can Investigators Reduce Urinary Catheter Use and Lower Urinary Tract Infection Among Women Undergoing Benign Gynecologic Surgery?
NCT03129295,2017-04-21,April 2017,September 2017,September 2017,2017-04-19,NA,Interventional,Phase 2,200,Unknown status,"A Randomized, Double-Blind, Placebo-Controlled, MultiCenter Study of the Efficacy and Safety of MPC-SHRC for the Relief of Symptoms Associated With Uncomplicated Urinary Tract Infections",Phase II Proof of Concept Study in Uncomplicated UTI
NCT03142295,2017-06-23,"June 24, 2017","February 1, 2018","January 1, 2018",2017-05-03,NA,Interventional,Not Applicable,6,Unknown status,Safety and Tolerability of Controlled Human Urine Transfusion for Urinary Tract Infection Prevention (SHUTUP): a Pilot Study,Controlled Human Urine Transfusion for UTI
NCT03143920,2022-07-07,"November 1, 2017","July 7, 2022","July 7, 2022",2017-05-02,NA,Interventional,Early Phase 1,11,Terminated,Hyperbaric Oxygen Therapy for Inflammatory Conditions of the Urinary Bladder: A Feasibility Trial,Hyperbaric Oxygen Therapy for Inflammatory Conditions of the Urinary Bladder
NCT03151603,2019-11-26,"May 3, 2017","June 20, 2019","May 19, 2019",2017-05-10,NA,Interventional,Phase 4,398,Completed,Reducing Antibiotic Use for Uncomplicated Urinary Tract Infection in General Practice by Treatment With Uva Ursi (UU)- a Comparative Effectiveness Trial,Reducing Antibiotic Use for Uncomplicated Urinary Tract Infection in General Practice by Treatment With Uva Ursi (UU)- a Comparative Effectiveness Trial
NCT03151967,2023-02-06,September 2015,"April 5, 2017","April 5, 2017",2016-01-13,2022-12-16,Interventional,Phase 2/Phase 3,27,Completed,Lactobacillus Probiotic for Prevention of UTI,Lactobacillus Probiotic for Prevention of UTI
NCT03158220,2019-11-04,"September 20, 2017","November 19, 2018","November 19, 2018",2017-05-16,2019-11-04,Interventional,Phase 3,1212,Completed,An Open-Label Phase III Clinical Trial to Study the Immunogenicity and Tolerability of GARDASIL®9 (A Multivalent Human Papillomavirus [HPV] L1 Virus-Like Particle [VLP] Vaccine) in Adult Women (27- to 45-Year-Olds) Compared to Young Adult Women (16 to 26 Year Olds),Immunogenicity and Tolerability of Broad Spectrum Human Papillomavirus (HPV) Vaccine in Adult and Young Adult Women (V503-004)
NCT03167957,2019-03-06,December 2019,December 2020,December 2020,2017-05-23,NA,Interventional,Phase 2,0,Withdrawn,"A Single-Center, Open-Label, Pilot Study to Evaluate the Efficacy and Safety of Oral Encochleated Amphotericin B (CAMB) in the Treatment of Fluconazole-Resistant Vulvovaginal Candidiasis",Efficacy and Safety of Oral Encochleated Amphotericin B (CAMB) in the Treatment of Fluconazole-Resistant Vulvovaginal Candidiasis
NCT03168178,2018-10-21,"June 8, 2017","July 26, 2018","July 26, 2018",2017-05-18,NA,Interventional,Phase 4,0,Withdrawn,A Randomized Trial in Intrapartum Fever Of No Antibiotics for Low-risk Women (RATIONAL),Intrapartum Fever: Antibiotics Versus no Treatment
NCT03176563,2019-11-26,"May 3, 2017","August 20, 2019","July 19, 2019",2017-05-31,NA,Observational,NA,398,Completed,Observational Study of Patients With Uncomplicated Urinary Tract Infection Treated With Antibiotics or Herbal Medicinal Product,Observational Follow-up Study of REGATTA
NCT03178734,2020-07-26,"July 22, 2016","June 30, 2019","June 14, 2019",2017-05-11,NA,Interventional,Not Applicable,100,Completed,Foley Catheter vs a Self-contained Valved Urinary Catheter for Patients Who Are Being Discharged Home With a Catheter After Urogynecologic Procedures,Foley Catheter vs a Self-contained Valved Urinary Catheter
NCT03185169,2018-07-23,"November 18, 2016","July 23, 2018","July 23, 2018",2017-05-26,NA,Interventional,Early Phase 1,14,Terminated,GSM (Genitourinary Syndrome Of Menopause) Management In Breast Cancer Survivors,GSM (Genitourinary Syndrome Of Menopause) Management In Breast Cancer Survivors
NCT03187457,2017-12-12,"September 4, 2017","November 14, 2017","November 14, 2017",2017-05-18,NA,Interventional,Not Applicable,60,Completed,"PreFem: ""What Happens to the Vaginal Microbiota When a BV Infection is Treated With Metronidazole?""","PreFem: ""What Happens to the Vaginal Microbiota When a BV Infection is Treated With Metronidazole?"""
NCT03190421,2020-06-11,"June 15, 2017","April 30, 2020","March 30, 2020",2017-06-14,NA,Interventional,Not Applicable,225,Completed,The Use of Expanded Quantitative Urinary Culture (EQUC) Versus Standard Culture (SUC) Techniques in the Clinical Care of Women With Symptoms of Urinary Tract Infections.,Expanded Quantitative Urinary Culture (EQUC) vs Standard Culture (SUC) Techniques in the Clinical Care
NCT03206255,2019-01-03,"July 1, 2017","August 15, 2018","August 15, 2018",2017-06-30,NA,Observational,NA,940,Completed,"Immuno-persistence Study of A Bivalent Human Papillomavirus (Type 16, 18) Recombinant Vaccine (E.Coli) in Healthy Female Subjects Aged 9 to 17 Years",Immuno-persistence Study of a Recombinant Human Papillomavirus 16/18 Bivalent Vaccine in Preadolescent Girls
NCT03229603,2017-12-21,April 2018,May 2018,April 2018,2017-04-18,NA,Interventional,Not Applicable,227,Unknown status,A Pilot Study on HPV and Cervical Cancer Screening in Mumbai,A Pilot Study on HPV and Cervical Cancer Screening in Mumbai
NCT03239223,2019-07-08,"January 1, 2018","October 30, 2018","October 30, 2018",2017-08-01,NA,Interventional,Phase 1,16,Completed,"A Randomised, Double-Blind, Placebo-Controlled, Multiple-Dose Study to Evaluate Safety, Tolerability and Pharmacokinetics of Topical ABI-1968 in Subjects With Cervical High Grade Squamous Intreaepithelial Lesions (cHSIL)",Study of Topical ABI-1968 in Subjects With Precancerous Cervical Lesions From Human Papillomavirus (HPV) Infection
NCT03248297,2022-03-18,"January 12, 2018","October 1, 2020","May 15, 2020",2017-07-25,2021-11-16,Interventional,Phase 4,756,Completed,Azithromycin With or Without Amoxicillin to Prevent Peripartum Infection and Sepsis in Laboring High-risk Women: 3-Arm RCT,Antibiotic Prophlaxis for High-risk Laboring Women in Low Income Countries
NCT03251898,2020-04-23,"August 15, 2017","April 30, 2018","March 31, 2018",2017-08-15,NA,Observational [Patient Registry],NA,15926,Completed,Multicenter Study on Correlation Between Premature Rupture of Membranes and Early-onset Neonatal Infections,Correlation Between Premature Rupture of Membranes and Early-onset Neonatal Infections
NCT03284866,2024-01-22,"July 31, 2019","March 15, 2027","December 2, 2024",2017-05-04,NA,Interventional,Phase 3,536,"Active, not recruiting","A Randomized, Placebo-Controlled Trial of HPV Vaccination to Reduce Cervical High-Grade Squamous Intraepithelial Lesions Among HIV-Infected Women Participating in an HPV Test-and-Treat Program (COVENANT)",HPV Vaccine Therapy in Reducing High-Grade Cervical Lesions in Patients With HIV and HPV
